date,Real Upper Band,Real Middle Band,Real Lower Band
2018-01-22 00:00:00,180.1116,174.4685,168.8254
2018-01-19 00:00:00,179.8583,174.336,168.8137
2018-01-18 00:00:00,179.3312,174.14,168.9488
2018-01-17 00:00:00,178.7588,173.998,169.2372
2018-01-16 00:00:00,177.8883,173.7415,169.5947
2018-01-12 00:00:00,177.5806,173.543,169.5054
2018-01-11 00:00:00,177.0273,173.302,169.5767
2018-01-10 00:00:00,176.7946,173.123,169.4514
2018-01-09 00:00:00,176.6783,173.042,169.4057
2018-01-08 00:00:00,176.7108,172.794,168.8772
2018-01-05 00:00:00,176.6678,172.5425,168.4172
2018-01-04 00:00:00,176.4794,172.243,168.0066
2018-01-03 00:00:00,176.4397,172.0735,167.7073
2018-01-02 00:00:00,176.4279,171.952,167.4761
2017-12-29 00:00:00,176.3818,171.8915,167.4012
2017-12-28 00:00:00,176.3442,172.0225,167.7008
2017-12-27 00:00:00,176.3885,171.9425,167.4965
2017-12-26 00:00:00,176.4932,172.066,167.6388
2017-12-22 00:00:00,176.6971,172.242,167.7869
2017-12-21 00:00:00,176.6901,172.24,167.7899
2017-12-20 00:00:00,176.6814,172.2375,167.7936
2017-12-19 00:00:00,176.5364,172.177,167.8176
2017-12-18 00:00:00,176.267,171.949,167.631
2017-12-15 00:00:00,175.4957,171.6355,167.7753
2017-12-14 00:00:00,175.205,171.492,167.779
2017-12-13 00:00:00,175.175,171.335,167.495
2017-12-12 00:00:00,175.1045,171.2885,167.4725
2017-12-11 00:00:00,175.3913,171.402,167.4127
2017-12-08 00:00:00,175.7078,171.502,167.2962
2017-12-07 00:00:00,176.3208,171.8275,167.3342
2017-12-06 00:00:00,176.9008,172.1735,167.4462
2017-12-05 00:00:00,177.0894,172.4635,167.8376
2017-12-04 00:00:00,177.1918,172.694,168.1962
2017-12-01 00:00:00,177.129,172.829,168.529
2017-11-30 00:00:00,177.3963,172.682,167.9677
2017-11-29 00:00:00,177.7772,172.434,167.0908
2017-11-28 00:00:00,177.807,172.412,167.017
2017-11-27 00:00:00,178.0187,172.0945,166.1703
2017-11-24 00:00:00,178.574,171.5425,164.511
2017-11-22 00:00:00,179.8271,170.6645,161.5019
2017-11-21 00:00:00,180.5749,169.737,158.8991
2017-11-20 00:00:00,180.9563,168.935,156.9137
2017-11-17 00:00:00,181.4723,168.2445,155.0167
2017-11-16 00:00:00,181.7301,167.5495,153.3689
2017-11-15 00:00:00,181.7285,166.7935,151.8585
2017-11-14 00:00:00,181.5273,166.3275,151.1277
2017-11-13 00:00:00,181.0053,165.784,150.5627
2017-11-10 00:00:00,180.0218,165.0795,150.1372
2017-11-09 00:00:00,178.8529,164.1955,149.5381
2017-11-08 00:00:00,177.2377,163.2015,149.1653
2017-11-07 00:00:00,175.1779,162.217,149.2561
2017-11-06 00:00:00,173.1321,161.2715,149.4109
2017-11-03 00:00:00,170.8151,160.351,149.8869
2017-11-02 00:00:00,168.5531,159.491,150.4289
2017-11-01 00:00:00,167.1622,158.855,150.5478
2017-10-31 00:00:00,165.9354,158.1845,150.4336
2017-10-30 00:00:00,163.5502,157.4565,151.3628
2017-10-27 00:00:00,161.3896,156.811,152.2324
2017-10-26 00:00:00,160.0832,156.3645,152.6458
2017-10-25 00:00:00,160.075,156.158,152.241
2017-10-24 00:00:00,160.0522,156.049,152.0458
2017-10-23 00:00:00,160.0152,155.851,151.6868
2017-10-20 00:00:00,160.3265,155.57,150.8135
2017-10-19 00:00:00,160.357,155.352,150.347
2017-10-18 00:00:00,160.2895,155.2225,150.1555
2017-10-17 00:00:00,159.6817,155.038,150.3943
2017-10-16 00:00:00,159.2357,154.951,150.6663
2017-10-13 00:00:00,158.9218,154.8905,150.8592
2017-10-12 00:00:00,159.5367,155.035,150.5333
2017-10-11 00:00:00,159.8536,155.149,150.4444
2017-10-10 00:00:00,160.3731,155.304,150.2349
2017-10-09 00:00:00,161.1692,155.552,149.9348
2017-10-06 00:00:00,162.023,155.835,149.647
2017-10-05 00:00:00,162.3012,156.0015,149.7018
2017-10-04 00:00:00,162.988,156.295,149.602
2017-10-03 00:00:00,163.7027,156.7165,149.7303
2017-10-02 00:00:00,164.3754,157.0965,149.8176
2017-09-29 00:00:00,165.3185,157.6085,149.8985
2017-09-28 00:00:00,166.1152,158.1025,150.0898
2017-09-27 00:00:00,166.6089,158.606,150.6031
2017-09-26 00:00:00,166.9878,159.04,151.0922
2017-09-25 00:00:00,166.986,159.4565,151.927
2017-09-22 00:00:00,166.246,159.922,153.598
2017-09-21 00:00:00,165.4515,160.291,155.1305
2017-09-20 00:00:00,164.706,160.6205,156.535
2017-09-19 00:00:00,164.3491,160.806,157.2629
2017-09-18 00:00:00,164.5056,160.73,156.9544
2017-09-15 00:00:00,164.6058,160.6715,156.7372
2017-09-14 00:00:00,164.6807,160.5705,156.4603
2017-09-13 00:00:00,164.6792,160.704,156.7288
2017-09-12 00:00:00,164.7641,160.8015,156.8389
2017-09-11 00:00:00,164.735,160.751,156.767
2017-09-08 00:00:00,164.7617,160.55,156.3383
2017-09-07 00:00:00,165.1134,160.3845,155.6556
2017-09-06 00:00:00,165.0968,160.3745,155.6522
2017-09-05 00:00:00,164.9534,160.283,155.6126
2017-09-01 00:00:00,164.7556,160.1195,155.4834
2017-08-31 00:00:00,164.2751,159.7365,155.1979
2017-08-30 00:00:00,163.7562,159.315,154.8738
2017-08-29 00:00:00,163.1311,159.0045,154.8779
2017-08-28 00:00:00,163.687,158.3615,153.036
2017-08-25 00:00:00,164.3092,157.7245,151.1398
2017-08-24 00:00:00,164.6161,157.2065,149.7969
2017-08-23 00:00:00,164.653,156.771,148.889
2017-08-22 00:00:00,164.3085,156.445,148.5815
2017-08-21 00:00:00,163.9581,156.093,148.2279
2017-08-18 00:00:00,163.8715,155.837,147.8025
2017-08-17 00:00:00,163.8227,155.4755,147.1283
2017-08-16 00:00:00,163.658,155.0995,146.541
2017-08-15 00:00:00,162.8942,154.603,146.3118
2017-08-14 00:00:00,161.883,154.027,146.171
2017-08-11 00:00:00,161.1196,153.5125,145.9054
2017-08-10 00:00:00,160.7068,153.0905,145.4742
2017-08-09 00:00:00,160.5937,152.713,144.8323
2017-08-08 00:00:00,159.4001,151.947,144.4939
2017-08-07 00:00:00,158.1792,151.2195,144.2598
2017-08-04 00:00:00,157.0598,150.532,144.0042
2017-08-03 00:00:00,156.4274,149.9215,143.4156
2017-08-02 00:00:00,155.9609,149.2795,142.5981
2017-08-01 00:00:00,154.6242,148.627,142.6298
2017-07-31 00:00:00,154.6548,148.2995,141.9442
2017-07-28 00:00:00,154.6817,148.064,141.4463
2017-07-27 00:00:00,154.6204,147.773,140.9256
2017-07-26 00:00:00,154.3088,147.5365,140.7642
2017-07-25 00:00:00,153.4373,147.05,140.6627
2017-07-24 00:00:00,152.5475,146.704,140.8605
2017-07-21 00:00:00,151.7091,146.4135,141.1179
2017-07-20 00:00:00,151.1791,146.1815,141.1839
2017-07-19 00:00:00,150.5772,145.958,141.3388
2017-07-18 00:00:00,149.6613,145.6575,141.6537
2017-07-17 00:00:00,148.945,145.4705,141.996
2017-07-14 00:00:00,148.3067,145.106,141.9053
2017-07-13 00:00:00,147.525,144.8685,142.212
2017-07-12 00:00:00,147.045,144.738,142.431
2017-07-11 00:00:00,147.1888,144.7805,142.3722
2017-07-10 00:00:00,147.1769,144.775,142.3731
2017-07-07 00:00:00,147.9935,144.971,141.9485
2017-07-06 00:00:00,150.7953,145.5115,140.2277
2017-07-05 00:00:00,152.7926,146.1435,139.4944
2017-07-03 00:00:00,154.1511,146.6615,139.1719
2017-06-30 00:00:00,155.1563,147.183,139.2097
2017-06-29 00:00:00,156.353,147.7545,139.156
2017-06-28 00:00:00,156.9243,148.2295,139.5347
2017-06-27 00:00:00,157.4119,148.576,139.7401
2017-06-26 00:00:00,157.8808,149.073,140.2652
2017-06-23 00:00:00,158.3491,149.4625,140.5759
2017-06-22 00:00:00,158.8005,149.842,140.8835
2017-06-21 00:00:00,159.0909,150.2275,141.3641
2017-06-20 00:00:00,159.381,150.624,141.867
2017-06-19 00:00:00,159.5489,151.073,142.5971
2017-06-16 00:00:00,159.637,151.409,143.181
2017-06-15 00:00:00,159.0074,151.9225,144.8376
2017-06-14 00:00:00,158.4454,152.2205,145.9956
2017-06-13 00:00:00,158.1975,152.736,147.2745
2017-06-12 00:00:00,158.0082,153.1915,148.3748
2017-06-09 00:00:00,157.142,153.7255,150.309
2017-06-08 00:00:00,156.6068,153.974,151.3412
2017-06-07 00:00:00,156.4946,153.8875,151.2804
2017-06-06 00:00:00,156.3366,153.8185,151.3004
2017-06-05 00:00:00,156.2706,153.7465,151.2224
2017-06-02 00:00:00,156.769,153.498,150.227
2017-06-01 00:00:00,157.3939,153.052,148.7101
2017-05-31 00:00:00,157.8111,152.746,147.6809
2017-05-30 00:00:00,158.0389,152.4835,146.9281
2017-05-26 00:00:00,158.2158,152.129,146.0422
2017-05-25 00:00:00,158.7018,151.631,144.5602
2017-05-24 00:00:00,158.8906,151.127,143.3634
2017-05-23 00:00:00,158.9779,150.644,142.3101
2017-05-22 00:00:00,158.7874,150.1805,141.5736
2017-05-19 00:00:00,158.532,149.663,140.794
2017-05-18 00:00:00,158.4035,149.1235,139.8435
2017-05-17 00:00:00,158.1944,148.6185,139.0426
2017-05-16 00:00:00,158.2817,148.14,137.9983
2017-05-15 00:00:00,157.4117,147.4265,137.4413
2017-05-12 00:00:00,156.2385,146.733,137.2275
2017-05-11 00:00:00,154.7555,145.9805,137.2055
2017-05-10 00:00:00,153.5166,145.373,137.2294
2017-05-09 00:00:00,152.2296,144.7915,137.3534
2017-05-08 00:00:00,150.3953,144.2505,138.1057
2017-05-05 00:00:00,148.4193,143.767,139.1147
2017-05-04 00:00:00,147.4984,143.502,139.5056
2017-05-03 00:00:00,147.1353,143.3765,139.6177
2017-05-02 00:00:00,146.6899,143.262,139.8341
2017-05-01 00:00:00,145.9061,143.0715,140.2369
2017-04-28 00:00:00,145.2828,142.9255,140.5682
2017-04-27 00:00:00,145.3171,142.9395,140.5619
2017-04-26 00:00:00,145.3614,142.956,140.5506
2017-04-25 00:00:00,145.3752,142.962,140.5488
2017-04-24 00:00:00,145.2423,142.7795,140.3167
2017-04-21 00:00:00,145.2262,142.6295,140.0328
2017-04-20 00:00:00,145.2607,142.562,139.8633
2017-04-19 00:00:00,145.2552,142.511,139.7668
2017-04-18 00:00:00,145.3465,142.469,139.5915
2017-04-17 00:00:00,145.3387,142.482,139.6253
2017-04-13 00:00:00,145.437,142.39,139.343
2017-04-12 00:00:00,145.4545,142.372,139.2895
2017-04-11 00:00:00,145.4908,142.305,139.1192
2017-04-10 00:00:00,145.6639,142.173,138.6821
2017-04-07 00:00:00,145.662,141.9745,138.287
2017-04-06 00:00:00,145.5927,141.7645,137.9363
2017-04-05 00:00:00,145.4641,141.5155,137.5669
2017-04-04 00:00:00,145.1825,141.2645,137.3465
2017-04-03 00:00:00,144.6387,141.002,137.3653
2017-03-31 00:00:00,144.2672,140.784,137.3008
2017-03-30 00:00:00,143.8349,140.59,137.3451
2017-03-29 00:00:00,143.2711,140.3415,137.4119
2017-03-28 00:00:00,142.4915,140.125,137.7585
2017-03-27 00:00:00,141.8824,139.7845,137.6866
2017-03-24 00:00:00,141.9607,139.587,137.2133
2017-03-23 00:00:00,142.0277,139.388,136.7483
2017-03-22 00:00:00,141.9862,139.1685,136.3508
2017-03-21 00:00:00,141.7075,138.953,136.1985
2017-03-20 00:00:00,141.685,138.796,135.907
2017-03-17 00:00:00,141.4228,138.509,135.5952
2017-03-16 00:00:00,141.4133,138.2767,135.1402
2017-03-15 00:00:00,141.1698,138.0177,134.8657
2017-03-14 00:00:00,140.9464,137.7457,134.5451
2017-03-13 00:00:00,141.1459,137.4607,133.7756
2017-03-10 00:00:00,141.3704,137.1067,132.8431
2017-03-09 00:00:00,141.3852,136.7707,132.1563
2017-03-08 00:00:00,141.3986,136.4387,131.4789
2017-03-07 00:00:00,141.3139,136.0652,130.8166
2017-03-06 00:00:00,141.1698,135.6037,130.0377
2017-03-03 00:00:00,141.0613,135.0907,129.1202
2017-03-02 00:00:00,140.7406,134.5282,128.3159
2017-03-01 00:00:00,140.366,134.0177,127.6695
2017-02-28 00:00:00,140.9907,133.0957,125.2008
2017-02-27 00:00:00,141.4508,132.3277,123.2047
2017-02-24 00:00:00,141.4929,131.5787,121.6646
2017-02-23 00:00:00,141.3089,130.8427,120.3766
2017-02-22 00:00:00,140.9265,130.1102,119.294
2017-02-21 00:00:00,140.4255,129.2532,118.081
2017-02-17 00:00:00,139.7269,128.4222,117.1176
2017-02-16 00:00:00,138.9879,127.6362,116.2846
2017-02-15 00:00:00,138.1228,126.858,115.5932
2017-02-14 00:00:00,136.9884,126.082,115.1756
2017-02-13 00:00:00,135.7288,125.331,114.9332
2017-02-10 00:00:00,134.6848,124.6185,114.5522
2017-02-09 00:00:00,133.6798,123.975,114.2702
2017-02-08 00:00:00,132.3905,123.3415,114.2925
2017-02-07 00:00:00,130.9812,122.695,114.4088
2017-02-06 00:00:00,129.4316,122.068,114.7044
2017-02-03 00:00:00,127.978,121.449,114.92
2017-02-02 00:00:00,126.6659,120.8255,114.9851
2017-02-01 00:00:00,125.2291,120.2,115.1709
2017-01-31 00:00:00,123.0862,119.57,116.0538
2017-01-30 00:00:00,123.0667,119.2935,115.5203
2017-01-27 00:00:00,122.8193,119.0485,115.2777
2017-01-26 00:00:00,122.4378,118.789,115.1402
2017-01-25 00:00:00,121.9574,118.555,115.1526
2017-01-24 00:00:00,121.4344,118.287,115.1396
2017-01-23 00:00:00,121.2656,118.103,114.9404
2017-01-20 00:00:00,121.0092,117.952,114.8948
2017-01-19 00:00:00,120.7347,117.7995,114.8643
2017-01-18 00:00:00,120.4712,117.6425,114.8138
2017-01-17 00:00:00,120.1428,117.4415,114.7402
2017-01-13 00:00:00,119.7502,117.2325,114.7148
2017-01-12 00:00:00,119.5642,117.04,114.5158
2017-01-11 00:00:00,119.269,116.837,114.405
2017-01-10 00:00:00,119.0252,116.5145,114.0038
2017-01-09 00:00:00,118.7071,116.2565,113.8059
2017-01-06 00:00:00,118.6445,115.913,113.1815
2017-01-05 00:00:00,118.8794,115.569,112.2586
2017-01-04 00:00:00,119.3119,115.236,111.1601
2017-01-03 00:00:00,119.7401,114.8905,110.0409
2016-12-30 00:00:00,119.8498,114.578,109.3062
2016-12-29 00:00:00,119.9413,114.2615,108.5817
2016-12-28 00:00:00,119.735,113.951,108.167
2016-12-27 00:00:00,119.4164,113.686,107.9556
2016-12-23 00:00:00,118.9562,113.4015,107.8468
2016-12-22 00:00:00,118.5692,113.165,107.7608
2016-12-21 00:00:00,118.1793,112.912,107.6447
2016-12-20 00:00:00,117.5759,112.649,107.7221
2016-12-19 00:00:00,116.9125,112.388,107.8635
2016-12-16 00:00:00,116.243,112.059,107.875
2016-12-15 00:00:00,115.6276,111.758,107.8884
2016-12-14 00:00:00,114.9247,111.4665,108.0083
2016-12-13 00:00:00,114.5738,111.0625,107.5512
2016-12-12 00:00:00,114.297,110.5885,106.88
2016-12-09 00:00:00,113.9474,110.345,106.7426
2016-12-08 00:00:00,113.3992,110.037,106.6748
2016-12-07 00:00:00,113.2251,109.975,106.7249
2016-12-06 00:00:00,113.2286,109.9765,106.7244
2016-12-05 00:00:00,113.257,109.9995,106.742
2016-12-02 00:00:00,113.2603,109.986,106.7117
2016-12-01 00:00:00,113.2573,109.9825,106.7077
2016-11-30 00:00:00,113.4265,110.0875,106.7485
2016-11-29 00:00:00,113.5265,110.136,106.7455
2016-11-28 00:00:00,113.9032,110.24,106.5768
2016-11-25 00:00:00,114.277,110.3475,106.418
2016-11-23 00:00:00,114.7678,110.482,106.1962
2016-11-22 00:00:00,115.5254,110.7,105.8746
2016-11-21 00:00:00,116.8557,111.0225,105.1893
2016-11-18 00:00:00,117.827,111.3185,104.81
2016-11-17 00:00:00,118.5154,111.6455,104.7756
2016-11-16 00:00:00,119.2106,112.001,104.7914
2016-11-15 00:00:00,119.8343,112.3575,104.8807
2016-11-14 00:00:00,120.2612,112.8755,105.4898
2016-11-11 00:00:00,120.3412,113.4675,106.5938
2016-11-10 00:00:00,120.6202,113.9275,107.2348
2016-11-09 00:00:00,120.5739,114.387,108.2001
2016-11-08 00:00:00,120.8046,114.71,108.6154
2016-11-07 00:00:00,120.8636,114.972,109.0804
2016-11-04 00:00:00,120.7733,115.254,109.7347
2016-11-03 00:00:00,120.2317,115.515,110.7983
2016-11-02 00:00:00,119.7363,115.718,111.6997
2016-11-01 00:00:00,119.5515,115.791,112.0305
2016-10-31 00:00:00,119.3272,115.8665,112.4058
2016-10-28 00:00:00,119.4381,115.8155,112.1929
2016-10-27 00:00:00,119.4928,115.782,112.0712
2016-10-26 00:00:00,119.6636,115.667,111.6704
2016-10-25 00:00:00,119.6513,115.585,111.5187
2016-10-24 00:00:00,119.3386,115.327,111.3154
2016-10-21 00:00:00,119.0865,115.0885,111.0905
2016-10-20 00:00:00,118.9569,114.894,110.8311
2016-10-19 00:00:00,118.7121,114.772,110.8319
2016-10-18 00:00:00,118.4135,114.5935,110.7735
2016-10-17 00:00:00,118.0034,114.3985,110.7936
2016-10-14 00:00:00,117.5144,114.2,110.8856
2016-10-13 00:00:00,117.0077,114.0645,111.1213
2016-10-12 00:00:00,116.7135,113.994,111.2745
2016-10-11 00:00:00,116.1312,113.7155,111.2998
2016-10-10 00:00:00,116.5308,113.298,110.0652
2016-10-07 00:00:00,117.2575,112.7675,108.2775
2016-10-06 00:00:00,118.3208,112.221,106.1212
2016-10-05 00:00:00,118.5055,111.8025,105.0995
2016-10-04 00:00:00,118.4068,111.568,104.7292
2016-10-03 00:00:00,118.308,111.303,104.298
2016-09-30 00:00:00,118.2118,111.0635,103.9152
2016-09-29 00:00:00,118.0732,110.7475,103.4218
2016-09-28 00:00:00,118.0069,110.4435,102.8801
2016-09-27 00:00:00,117.6659,110.046,102.4261
2016-09-26 00:00:00,117.3416,109.7325,102.1234
2016-09-23 00:00:00,116.9935,109.4355,101.8775
2016-09-22 00:00:00,116.6224,109.1785,101.7346
2016-09-21 00:00:00,115.8717,108.849,101.8263
2016-09-20 00:00:00,115.2981,108.614,101.9299
2016-09-19 00:00:00,114.6468,108.361,102.0752
2016-09-16 00:00:00,113.9883,108.15,102.3117
2016-09-15 00:00:00,112.833,107.858,102.883
2016-09-14 00:00:00,111.1215,107.5405,103.9595
2016-09-13 00:00:00,110.5619,107.421,104.2801
2016-09-12 00:00:00,110.7585,107.4975,104.2365
2016-09-09 00:00:00,110.7659,107.6345,104.5031
2016-09-08 00:00:00,110.227,107.8745,105.522
2016-09-07 00:00:00,110.0883,107.9985,105.9087
2016-09-06 00:00:00,110.1354,108.021,105.9066
2016-09-02 00:00:00,110.1688,108.0545,105.9402
2016-09-01 00:00:00,110.1667,108.042,105.9173
2016-08-31 00:00:00,110.2587,107.999,105.7393
2016-08-30 00:00:00,110.2987,107.9835,105.6683
2016-08-29 00:00:00,110.5542,107.9075,105.2608
2016-08-26 00:00:00,110.5989,107.869,105.1391
2016-08-25 00:00:00,110.8762,107.7325,104.5888
2016-08-24 00:00:00,111.0459,107.571,104.0961
2016-08-23 00:00:00,111.3227,107.317,103.3113
2016-08-22 00:00:00,112.7713,106.708,100.6447
2016-08-19 00:00:00,113.3896,106.1495,98.9094
2016-08-18 00:00:00,113.3882,105.6145,97.8408
2016-08-17 00:00:00,113.1786,105.132,97.0854
2016-08-16 00:00:00,112.7867,104.669,96.5513
2016-08-15 00:00:00,112.2657,104.1935,96.1213
2016-08-12 00:00:00,111.6134,103.711,95.8086
2016-08-11 00:00:00,111.1424,103.241,95.3396
2016-08-10 00:00:00,110.6046,102.784,94.9634
2016-08-09 00:00:00,110.0682,102.2275,94.3868
2016-08-08 00:00:00,109.1504,101.658,94.1656
2016-08-05 00:00:00,108.1741,101.0885,94.0029
2016-08-04 00:00:00,107.2385,100.5485,93.8585
2016-08-03 00:00:00,106.56,100.052,93.544
2016-08-02 00:00:00,105.7684,99.539,93.3096
2016-08-01 00:00:00,105.1605,99.0645,92.9685
2016-07-29 00:00:00,103.8843,98.5565,93.2287
2016-07-28 00:00:00,102.9218,98.126,93.3302
2016-07-27 00:00:00,101.76,97.629,93.498
2016-07-26 00:00:00,100.8744,97.161,93.4476
2016-07-25 00:00:00,101.2621,96.9295,92.5969
2016-07-22 00:00:00,101.3232,96.7325,92.1418
2016-07-21 00:00:00,101.1151,96.6045,92.0939
2016-07-20 00:00:00,100.7488,96.4105,92.0722
2016-07-19 00:00:00,100.2313,96.208,92.1847
2016-07-18 00:00:00,99.6469,95.9695,92.2921
2016-07-15 00:00:00,98.9728,95.7445,92.5162
2016-07-14 00:00:00,98.7187,95.683,92.6473
2016-07-13 00:00:00,98.3722,95.6005,92.8288
2016-07-12 00:00:00,98.4669,95.63,92.7931
2016-07-11 00:00:00,98.453,95.626,92.799
2016-07-08 00:00:00,98.824,95.7185,92.613
2016-07-07 00:00:00,99.3972,95.867,92.3368
2016-07-06 00:00:00,99.7933,96.017,92.2407
2016-07-05 00:00:00,100.1802,96.192,92.2038
2016-07-01 00:00:00,100.4573,96.374,92.2907
2016-06-30 00:00:00,100.6063,96.4755,92.3447
2016-06-29 00:00:00,100.7257,96.5815,92.4373
2016-06-28 00:00:00,100.8789,96.7845,92.6901
2016-06-27 00:00:00,101.1256,97.098,93.0704
2016-06-24 00:00:00,101.0532,97.5135,93.9738
2016-06-23 00:00:00,101.0783,97.864,94.6497
2016-06-22 00:00:00,101.2341,98.04,94.8459
2016-06-21 00:00:00,101.1426,98.1575,95.1724
2016-06-20 00:00:00,101.0981,98.1835,95.2689
2016-06-17 00:00:00,101.079,98.1895,95.3
2016-06-16 00:00:00,101.277,98.133,94.989
2016-06-15 00:00:00,101.4878,97.9835,94.4792
2016-06-14 00:00:00,101.8064,97.801,93.7956
2016-06-13 00:00:00,101.9771,97.622,93.2669
2016-06-10 00:00:00,102.6264,97.281,91.9356
2016-06-09 00:00:00,102.9399,96.8565,90.7731
2016-06-08 00:00:00,102.7217,96.4995,90.2773
2016-06-07 00:00:00,102.4778,96.2235,89.9692
2016-06-06 00:00:00,102.1972,95.9115,89.6258
2016-06-03 00:00:00,101.9184,95.616,89.3136
2016-06-02 00:00:00,101.6723,95.382,89.0917
2016-06-01 00:00:00,101.4212,95.2055,88.9898
2016-05-31 00:00:00,101.0754,95.0415,89.0076
2016-05-27 00:00:00,100.3671,94.7305,89.0939
2016-05-26 00:00:00,99.4214,94.4,89.3786
2016-05-25 00:00:00,98.33,94.121,89.912
2016-05-24 00:00:00,97.8221,94.031,90.2399
2016-05-23 00:00:00,100.0332,94.3535,88.6738
2016-05-20 00:00:00,102.1113,94.786,87.4607
2016-05-19 00:00:00,104.0419,95.309,86.5761
2016-05-18 00:00:00,105.7648,95.8975,86.0302
2016-05-17 00:00:00,107.5105,96.526,85.5415
2016-05-16 00:00:00,108.969,97.197,85.425
2016-05-13 00:00:00,110.3541,97.877,85.3999
2016-05-12 00:00:00,111.8738,98.8435,85.8132
2016-05-11 00:00:00,113.5601,99.9315,86.3029
2016-05-10 00:00:00,115.0583,100.908,86.7577
2016-05-09 00:00:00,116.0521,101.759,87.4659
2016-05-06 00:00:00,116.5746,102.5705,88.5664
2016-05-05 00:00:00,116.8428,103.3675,89.8922
2016-05-04 00:00:00,116.9419,104.1325,91.3231
2016-05-03 00:00:00,117.2519,104.971,92.6901
2016-05-02 00:00:00,117.2865,105.7025,94.1185
2016-04-29 00:00:00,116.9642,106.5765,96.1888
2016-04-28 00:00:00,116.0283,107.389,98.7497
2016-04-27 00:00:00,114.5468,108.097,101.6472
2016-04-26 00:00:00,113.1029,108.684,104.2651
2016-04-25 00:00:00,112.833,108.8505,104.868
2016-04-22 00:00:00,112.8179,108.856,104.8941
2016-04-21 00:00:00,112.819,108.8555,104.892
2016-04-20 00:00:00,112.8043,108.8635,104.9227
2016-04-19 00:00:00,112.8237,108.843,104.8623
2016-04-18 00:00:00,112.8929,108.793,104.6931
2016-04-15 00:00:00,112.9683,108.715,104.4617
2016-04-14 00:00:00,112.9135,108.5125,104.1115
2016-04-13 00:00:00,112.4145,108.206,103.9975
2016-04-12 00:00:00,111.9372,107.833,103.7288
2016-04-11 00:00:00,111.9651,107.437,102.9089
2016-04-08 00:00:00,112.0896,107.099,102.1084
2016-04-07 00:00:00,112.2822,106.7245,101.1668
2016-04-06 00:00:00,112.3502,106.3535,100.3568
2016-04-05 00:00:00,111.8901,105.857,99.8239
2016-04-04 00:00:00,111.4451,105.46,99.4749
2016-04-01 00:00:00,110.5279,105.0545,99.5811
2016-03-31 00:00:00,109.8157,104.63,99.4443
2016-03-30 00:00:00,109.26,104.218,99.176
2016-03-29 00:00:00,108.4162,103.7665,99.1168
2016-03-28 00:00:00,108.448,103.217,97.986
2016-03-24 00:00:00,108.6215,102.803,96.9845
2016-03-23 00:00:00,108.5801,102.3575,96.1349
2016-03-22 00:00:00,108.3905,101.856,95.3215
2016-03-21 00:00:00,108.0949,101.2545,94.4141
2016-03-18 00:00:00,107.546,100.803,94.06
2016-03-17 00:00:00,106.9266,100.309,93.6914
