date,Real Middle Band,Real Upper Band,Real Lower Band
2007-12-10,170.1476,199.5933,140.7018
2007-12-07,169.2242,199.0656,139.3828
2007-12-06,168.2726,198.494,138.0511
2007-12-05,167.3875,198.1234,136.6516
2007-12-04,166.554,197.9845,135.1235
2007-12-03,165.8357,197.9834,133.688
2007-11-30,165.0508,198.1728,131.9289
2007-11-29,164.264,197.9553,130.5728
2007-11-28,163.4718,197.476,129.4676
2007-11-27,162.8708,196.9444,128.7973
2007-11-26,162.2653,196.7573,127.7734
2007-11-23,161.6605,196.6792,126.6418
2007-11-21,161.0361,196.6586,125.4137
2007-11-20,160.3421,196.9674,123.7169
2007-11-19,159.7321,196.984,122.4803
2007-11-16,159.2546,197.0091,121.5002
2007-11-15,158.666,197.0532,120.2788
2007-11-14,158.1361,197.0713,119.201
2007-11-13,157.4938,197.1466,117.841
2007-11-12,156.6981,197.2247,116.1716
2007-11-09,156.1698,197.6511,114.6885
2007-11-08,155.3645,197.9612,112.7677
2007-11-07,154.4384,197.6583,111.2184
2007-11-06,153.4005,196.5007,110.3004
2007-11-05,152.3339,194.7432,109.9246
2007-11-02,151.3142,193.3597,109.2687
2007-11-01,150.2895,191.7136,108.8655
2007-10-31,149.399,189.8767,108.9214
2007-10-30,148.4837,187.7167,109.2507
2007-10-29,147.6212,185.6873,109.5551
2007-10-26,146.7339,183.7321,109.7357
2007-10-25,145.9304,181.6681,110.1927
2007-10-24,145.134,179.6606,110.6075
2007-10-23,144.2312,177.2433,111.2192
2007-10-22,143.4857,174.6449,112.3265
2007-10-19,142.9772,173.0824,112.8721
2007-10-18,142.5702,171.8287,113.3117
2007-10-17,141.9662,170.1212,113.8112
2007-10-16,141.3352,168.3773,114.2931
2007-10-15,140.9039,166.9369,114.8709
2007-10-12,140.5167,165.6628,115.3706
2007-10-11,140.0625,164.2257,115.8993
2007-10-10,139.6606,163.1278,116.1935
2007-10-09,139.196,161.5749,116.8171
2007-10-08,138.7,159.7982,117.6017
2007-10-05,138.197,157.877,118.5169
2007-10-04,137.7406,156.4906,118.9907
2007-10-03,137.3431,155.5096,119.1766
2007-10-02,136.917,154.3161,119.5178
2007-10-01,136.4483,152.9962,119.9004
2007-09-28,136.0477,151.7945,120.3009
2007-09-27,135.7023,150.8011,120.6035
2007-09-26,135.2468,149.6843,120.8094
2007-09-25,134.7217,148.8606,120.5828
2007-09-24,134.2027,147.8716,120.5338
2007-09-21,133.7407,147.3488,120.1325
2007-09-20,133.3697,147.036,119.7033
2007-09-19,133.0253,147.0122,119.0384
2007-09-18,132.7182,146.8203,118.6161
2007-09-17,132.4195,146.5731,118.2659
2007-09-14,132.1777,146.4092,117.9461
2007-09-13,131.89,146.2706,117.5094
2007-09-12,131.6643,146.1293,117.1994
2007-09-11,131.4683,145.9656,116.9711
2007-09-10,131.2185,145.9447,116.4923
2007-09-07,130.9192,145.9144,115.9239
2007-09-06,130.6813,146.0627,115.2999
2007-09-05,130.4375,145.9995,114.8755
2007-09-04,130.1613,145.8523,114.4704
2007-08-31,129.8335,145.1585,114.5085
2007-08-30,129.5933,144.8201,114.3665
2007-08-29,129.3831,144.5847,114.1816
2007-08-28,129.193,144.4402,113.9458
2007-08-27,129.1015,144.47,113.733
2007-08-24,128.8706,144.4575,113.2838
2007-08-23,128.6355,144.253,113.018
2007-08-22,128.4305,144.2365,112.6244
2007-08-21,128.1278,144.301,111.9546
2007-08-20,127.8953,144.4895,111.3011
2007-08-17,127.7032,144.8148,110.5915
2007-08-16,127.5503,145.0209,110.0798
2007-08-15,127.4918,145.1254,109.8583
2007-08-14,127.3598,145.334,109.3857
2007-08-13,127.1263,145.6238,108.6288
2007-08-10,126.8205,145.8628,107.7782
2007-08-09,126.5262,146.2071,106.8452
2007-08-08,126.2117,146.4854,105.9379
2007-08-07,125.8008,146.4219,105.1798
2007-08-06,125.3627,146.2956,104.4298
2007-08-03,124.8975,146.1685,103.6264
2007-08-02,124.4813,146.1651,102.7976
2007-08-01,123.9575,145.9716,101.9434
2007-07-31,123.4395,145.8489,101.0301
2007-07-30,122.9237,145.9594,99.888
2007-07-27,122.2398,145.4726,99.0071
2007-07-26,121.5155,144.718,98.313
2007-07-25,120.74,143.7266,97.7534
2007-07-24,120.1157,143.3076,96.9238
2007-07-23,119.5328,142.9667,96.099
2007-07-20,118.7852,141.948,95.6223
2007-07-19,117.9785,140.9782,94.9788
2007-07-18,117.1991,140.3298,94.0685
2007-07-17,116.4556,139.7161,93.1952
2007-07-16,115.6566,139.0699,92.2433
2007-07-13,114.8595,138.4184,91.3005
2007-07-12,114.0706,137.6831,90.4581
2007-07-11,113.342,137.1385,89.5455
2007-07-10,112.6593,136.5806,88.738
2007-07-09,111.9575,135.9974,87.9175
2007-07-06,111.3218,135.4019,87.2417
2007-07-05,110.66,134.5796,86.7403
2007-07-03,110.0183,133.5963,86.4403
2007-07-02,109.4596,132.974,85.9453
2007-06-29,109.0166,132.6264,85.4069
2007-06-28,108.5538,132.2129,84.8947
2007-06-27,108.1195,131.8377,84.4012
2007-06-26,107.6488,131.3761,83.9215
2007-06-25,107.2031,131.0164,83.3899
2007-06-22,106.7266,130.4533,83.0
2007-06-21,106.2306,129.8196,82.6416
2007-06-20,105.7566,129.0475,82.4658
2007-06-19,105.3283,128.3857,82.2709
2007-06-18,104.826,127.5752,82.0768
2007-06-15,104.3071,126.5994,82.0149
2007-06-14,103.8633,125.9073,81.8193
2007-06-13,103.4088,125.3305,81.4871
2007-06-12,102.9693,124.8005,81.1381
2007-06-11,102.4561,124.0726,80.8396
2007-06-08,101.9458,123.3078,80.5838
2007-06-07,101.371,122.123,80.619
2007-06-06,100.7765,120.9284,80.6245
2007-06-05,100.2137,119.6537,80.7736
2007-06-04,99.6353,118.4223,80.8483
2007-06-01,99.0798,117.2282,80.9314
2007-05-31,98.5685,116.2331,80.9039
2007-05-30,98.0185,114.8675,81.1694
2007-05-29,97.4776,113.6991,81.2562
2007-05-25,96.9953,112.8992,81.0914
2007-05-24,96.5526,112.0544,81.0508
2007-05-23,96.118,111.4716,80.7643
2007-05-22,95.6353,110.667,80.6036
2007-05-21,95.2205,109.613,80.8279
2007-05-18,94.8386,108.6357,81.0416
2007-05-17,94.4968,107.7791,81.2145
2007-05-16,94.1595,106.9246,81.3944
2007-05-15,93.8021,106.2682,81.3361
2007-05-14,93.424,105.5752,81.2727
2007-05-11,93.0215,104.622,81.421
2007-05-10,92.6308,103.6519,81.6097
2007-05-09,92.2535,102.7732,81.7338
2007-05-08,91.8868,101.8612,81.9124
2007-05-07,91.5236,101.1331,81.9142
2007-05-04,91.228,100.3741,82.0819
2007-05-03,90.9836,99.8724,82.0949
2007-05-02,90.7128,99.426,81.9996
2007-05-01,90.4386,98.9494,81.9279
2007-04-30,90.1933,98.4946,81.892
2007-04-27,89.9423,97.9729,81.9117
2007-04-26,89.7058,97.3747,82.0369
2007-04-25,89.4843,96.8467,82.1219
2007-04-24,89.3275,96.5837,82.0713
2007-04-23,89.1965,96.4492,81.9438
2007-04-20,89.0755,96.2784,81.8726
2007-04-19,89.0043,96.2153,81.7933
2007-04-18,88.9282,96.1805,81.6758
2007-04-17,88.868,96.1304,81.6056
2007-04-16,88.8372,96.0898,81.5845
2007-04-13,88.7978,96.0193,81.5763
2007-04-12,88.8763,96.2594,81.4932
2007-04-11,88.9582,96.591,81.3254
2007-04-10,88.992,96.7065,81.2775
2007-04-09,89.0178,96.8125,81.2231
2007-04-05,89.0737,97.0462,81.1011
2007-04-04,89.0385,96.93,81.147
2007-04-03,88.8918,96.7158,81.0678
2007-04-02,88.7343,96.4805,80.9882
2007-03-30,88.6012,96.2791,80.9232
2007-03-29,88.4493,96.1407,80.7579
2007-03-28,88.3008,95.9209,80.6808
2007-03-27,88.0947,95.8374,80.3519
2007-03-26,87.8623,95.5434,80.1812
2007-03-23,87.6233,95.1869,80.0598
2007-03-22,87.4347,94.9651,79.9042
2007-03-21,87.2503,94.6735,79.8271
2007-03-20,87.0985,94.3444,79.8525
2007-03-19,87.0123,94.1702,79.8544
2007-03-16,86.918,94.0052,79.8308
2007-03-15,86.8868,93.9431,79.8305
2007-03-14,86.8698,93.9051,79.8346
2007-03-13,86.854,93.8652,79.8428
2007-03-12,86.8163,93.8182,79.8145
2007-03-09,86.7977,93.7728,79.8225
2007-03-08,86.8025,93.7813,79.8237
2007-03-07,86.7865,93.7586,79.8144
2007-03-06,86.8217,93.8334,79.8099
2007-03-05,86.873,93.9687,79.7773
2007-03-02,86.953,94.1297,79.7763
2007-03-01,87.0515,94.3026,79.8004
2007-02-28,87.1282,94.4747,79.7816
2007-02-27,87.248,94.6606,79.8354
2007-02-26,87.3793,94.8312,79.9274
2007-02-23,87.3942,94.8597,79.9287
2007-02-22,87.4368,94.9691,79.9046
2007-02-21,87.4502,94.9999,79.9004
2007-02-20,87.4402,94.9822,79.8982
2007-02-16,87.4497,94.9853,79.914
2007-02-15,87.4667,94.9832,79.9501
2007-02-14,87.4733,94.9825,79.9641
2007-02-13,87.4525,94.9926,79.9124
2007-02-12,87.4575,94.9907,79.9243
2007-02-09,87.4487,94.9951,79.9022
2007-02-08,87.4462,94.9983,79.8941
2007-02-07,87.3988,95.0174,79.7803
2007-02-06,87.3372,95.0544,79.6199
2007-02-05,87.2765,95.1487,79.4043
2007-02-02,87.206,95.2699,79.1421
2007-02-01,87.0983,95.4576,78.7391
2007-01-31,87.0023,95.5967,78.4079
2007-01-30,86.8928,95.7137,78.072
2007-01-29,86.8183,95.758,77.8786
2007-01-26,86.7263,95.8127,77.64
2007-01-25,86.6435,95.867,77.42
2007-01-24,86.5758,95.8692,77.2824
2007-01-23,86.4922,95.8696,77.1147
2007-01-22,86.4147,95.8933,76.936
2007-01-19,86.3258,95.8883,76.7634
2007-01-18,86.1833,95.866,76.5007
2007-01-17,86.0153,95.8406,76.1901
2007-01-16,85.675,95.6522,75.6978
2007-01-12,85.2948,95.2399,75.3497
2007-01-11,84.9745,94.9357,75.0133
2007-01-10,84.6282,94.5043,74.752
2007-01-09,84.2658,93.8918,74.6398
2007-01-08,83.9435,93.7295,74.1575
2007-01-05,83.7492,93.8638,73.6345
2007-01-04,83.5755,93.9493,73.2017
2007-01-03,83.3848,94.0157,72.7539
2006-12-29,83.2353,94.0886,72.382
2006-12-28,83.0777,94.1066,72.0488
2006-12-27,82.9643,94.2191,71.7096
2006-12-26,82.8533,94.2927,71.4139
2006-12-22,82.7778,94.3111,71.2445
2006-12-21,82.6913,94.3181,71.0645
2006-12-20,82.5832,94.3204,70.8459
2006-12-19,82.464,94.2555,70.6725
2006-12-18,82.288,94.1596,70.4164
2006-12-15,82.0802,94.1565,70.0038
2006-12-14,81.8623,93.9953,69.7294
2006-12-13,81.6408,93.7626,69.5191
2006-12-12,81.3862,93.5166,69.2558
2006-12-11,81.182,93.3976,68.9664
2006-12-08,80.9378,93.1242,68.7515
2006-12-07,80.703,92.8589,68.5471
2006-12-06,80.489,92.6432,68.3348
2006-12-05,80.2023,92.2728,68.1319
2006-12-04,79.8895,91.7678,68.0112
2006-12-01,79.5795,91.238,67.921
2006-11-30,79.2708,90.6469,67.8948
2006-11-29,78.9103,90.0618,67.7589
2006-11-28,78.5717,89.3652,67.7781
2006-11-27,78.1812,88.7231,67.6392
2006-11-24,77.8197,88.2659,67.3734
2006-11-22,77.4085,87.5866,67.2304
2006-11-21,77.0113,87.0028,67.0199
2006-11-20,76.651,86.5032,66.7988
2006-11-17,76.3557,86.0742,66.6371
2006-11-16,76.055,85.6959,66.4141
2006-11-15,75.75,85.3201,66.1799
2006-11-14,75.4762,85.0209,65.9315
2006-11-13,75.1688,84.6544,65.6832
2006-11-10,74.8948,84.2527,65.537
2006-11-09,74.636,83.9284,65.3436
2006-11-08,74.38,83.5446,65.2154
2006-11-07,74.1133,83.2542,64.9725
2006-11-06,73.8372,83.1872,64.4872
2006-11-03,73.5695,83.1484,63.9906
2006-11-02,73.3325,83.1336,63.5314
2006-11-01,73.076,83.076,63.076
2006-10-31,72.8363,82.9304,62.7423
2006-10-30,72.6052,82.5679,62.6424
2006-10-27,72.4032,82.2142,62.5921
2006-10-26,72.2228,81.8343,62.6114
2006-10-25,71.989,81.297,62.681
2006-10-24,71.7473,80.7854,62.7093
2006-10-23,71.5292,80.286,62.7723
2006-10-20,71.2647,79.7605,62.7688
2006-10-19,70.9888,79.4132,62.5645
2006-10-18,70.7368,79.0931,62.3806
2006-10-17,70.5268,79.1212,61.9324
2006-10-16,70.3123,79.159,61.4656
2006-10-13,70.0676,79.1469,60.9883
2006-10-12,69.8256,79.1352,60.5161
2006-10-11,69.473,79.5073,59.4387
2006-10-10,69.1341,79.9784,58.2899
2006-10-09,68.7768,80.3684,57.1852
2006-10-06,68.3775,80.7589,55.996
2006-10-05,68.0113,80.9662,55.0564
2006-10-04,67.6468,81.0371,54.2565
2006-10-03,67.318,80.9001,53.7358
2006-10-02,67.0001,80.8257,53.1745
2006-09-29,66.6758,80.6608,52.6908
2006-09-28,66.3223,80.3198,52.3248
2006-09-27,65.9888,79.9051,52.0726
2006-09-26,65.6812,79.4779,51.8844
2006-09-25,65.3422,78.9481,51.7362
2006-09-22,65.0625,78.4899,51.6351
2006-09-21,64.7795,78.2415,51.3175
2006-09-20,64.4925,77.8342,51.1508
2006-09-19,64.2213,77.3361,51.1066
2006-09-18,63.9723,76.9187,51.026
2006-09-15,63.7338,76.466,51.0016
2006-09-14,63.4632,75.9912,50.9351
2006-09-13,63.1848,75.4891,50.8806
2006-09-12,62.9015,74.9585,50.8445
2006-09-11,62.6503,74.5125,50.7881
2006-09-08,62.4317,74.0405,50.8228
2006-09-07,62.1832,73.5535,50.8128
2006-09-06,61.942,73.0112,50.8728
2006-09-05,61.7248,72.6612,50.7884
2006-09-01,61.5255,72.1757,50.8753
2006-08-31,61.3985,71.8994,50.8976
2006-08-30,61.2437,71.6328,50.8547
2006-08-29,61.1231,71.4115,50.8347
2006-08-28,61.0151,71.2119,50.8183
2006-08-25,60.9265,71.0061,50.8468
2006-08-24,60.8168,70.6947,50.9388
2006-08-23,60.6828,70.3944,50.9712
2006-08-22,60.5813,70.1398,51.0228
2006-08-21,60.5134,69.9278,51.0991
2006-08-18,60.4763,69.8122,51.1404
2006-08-17,60.4001,69.5652,51.235
2006-08-16,60.3261,69.328,51.3242
2006-08-15,60.2494,69.0657,51.4332
2006-08-14,60.2171,68.9561,51.4781
2006-08-11,60.2044,68.924,51.4849
2006-08-10,60.2313,69.0028,51.4597
2006-08-09,60.2464,69.0476,51.4453
2006-08-08,60.3164,69.288,51.3449
2006-08-07,60.3651,69.4638,51.2664
2006-08-04,60.3808,69.5296,51.2319
2006-08-03,60.4191,69.7184,51.1198
2006-08-02,60.4431,69.8438,51.0424
2006-08-01,60.5053,70.1553,50.8552
2006-07-31,60.5838,70.5221,50.6455
2006-07-28,60.6366,70.7631,50.5101
2006-07-27,60.7291,71.1325,50.3257
2006-07-26,60.8661,71.6173,50.1149
2006-07-25,60.9616,71.9177,50.0056
2006-07-24,61.1026,72.3196,49.8857
2006-07-21,61.235,72.6494,49.8206
2006-07-20,61.3588,72.9086,49.809
2006-07-19,61.4533,73.066,49.8406
2006-07-18,61.6475,73.151,50.144
2006-07-17,61.8831,73.2386,50.5277
2006-07-14,62.1375,73.3113,50.9636
2006-07-13,62.3871,73.1881,51.5861
2006-07-12,62.62,73.1354,52.1046
2006-07-11,62.8175,73.0408,52.5942
2006-07-10,62.9978,73.0899,52.9057
2006-07-07,63.193,73.1103,53.2757
2006-07-06,63.4028,73.1835,53.6221
2006-07-05,63.6178,73.2844,53.9512
2006-07-03,63.831,73.4685,54.1934
2006-06-30,64.0525,73.7499,54.355
2006-06-29,64.2181,73.7851,54.6511
2006-06-28,64.2548,73.7577,54.7519
2006-06-27,64.3653,73.6339,55.0966
2006-06-26,64.4535,73.5557,55.3512
2006-06-23,64.5161,73.5182,55.514
2006-06-22,64.5745,73.4732,55.6757
2006-06-21,64.56,73.494,55.6259
2006-06-20,64.5875,73.4487,55.7262
2006-06-19,64.629,73.3791,55.8788
2006-06-16,64.6783,73.2926,56.0639
2006-06-15,64.7468,73.1975,56.2961
2006-06-14,64.7873,73.1576,56.417
2006-06-13,64.8936,73.056,56.7312
2006-06-12,64.9991,72.9811,57.0171
2006-06-09,65.121,72.8293,57.4126
2006-06-08,65.2328,72.8064,57.6592
2006-06-07,65.3421,72.8433,57.8409
2006-06-06,65.4607,72.7516,58.1698
2006-06-05,65.5185,72.6804,58.3566
2006-06-02,65.584,72.6135,58.5545
2006-06-01,65.6507,72.6055,58.6958
2006-05-31,65.7197,72.6169,58.8224
2006-05-30,65.8148,72.5364,59.0932
2006-05-26,65.9232,72.554,59.2923
2006-05-25,66.0242,72.6918,59.3565
2006-05-24,66.1037,72.8023,59.4051
2006-05-23,66.1895,72.8762,59.5028
2006-05-22,66.3202,73.0703,59.57
2006-05-19,66.4548,73.2869,59.6228
2006-05-18,66.5755,73.5207,59.6303
2006-05-17,66.7112,73.7036,59.7187
2006-05-16,66.7748,73.7828,59.7669
2006-05-15,66.8633,73.9124,59.8143
2006-05-12,66.9097,74.0188,59.8006
2006-05-11,66.935,74.066,59.804
2006-05-10,66.9266,74.053,59.8002
2006-05-09,66.8284,73.9119,59.745
2006-05-08,66.7664,73.7663,59.7665
2006-05-05,66.6508,73.5366,59.7649
2006-05-04,66.5994,73.3733,59.8256
2006-05-03,66.5406,73.2166,59.8645
2006-05-02,66.4766,73.0478,59.9053
2006-05-01,66.4804,73.0637,59.897
2006-04-28,66.522,73.2146,59.8295
2006-04-27,66.6059,73.6089,59.6028
2006-04-26,66.7084,74.0419,59.3748
2006-04-25,66.8225,74.4497,59.1954
2006-04-24,66.9202,74.6607,59.1797
2006-04-21,67.0299,74.8865,59.1733
2006-04-20,67.1492,75.2175,59.0809
2006-04-19,67.2894,75.6722,58.9065
2006-04-18,67.4897,76.2713,58.7081
2006-04-17,67.6542,76.7002,58.6081
2006-04-13,67.8913,77.3624,58.4201
2006-04-12,68.1583,78.3313,57.9853
2006-04-11,68.4583,79.4698,57.4467
2006-04-10,68.7516,80.6033,56.8999
2006-04-07,69.012,81.5135,56.5104
2006-04-06,69.2471,82.3163,56.1779
2006-04-05,69.4075,82.8025,56.0124
2006-04-04,69.5548,83.044,56.0655
2006-04-03,69.807,83.2253,56.3886
2006-03-31,70.0025,83.3396,56.6654
2006-03-30,70.2066,83.4664,56.9469
2006-03-29,70.4066,83.5721,57.2411
2006-03-28,70.566,83.567,57.5649
2006-03-27,70.7783,83.4087,58.1479
2006-03-24,71.0126,83.3156,58.7097
2006-03-23,71.2505,83.2372,59.2637
2006-03-22,71.4703,83.1143,59.8263
2006-03-21,71.6761,83.0535,60.2988
2006-03-20,71.871,82.9626,60.7793
2006-03-17,72.0063,82.9065,61.1061
2006-03-16,72.1183,82.8511,61.3855
2006-03-15,72.2316,82.7741,61.6891
2006-03-14,72.3308,82.7569,61.9047
2006-03-13,72.409,82.7536,62.0643
2006-03-10,72.564,82.7786,62.3493
2006-03-09,72.7593,82.6938,62.8248
2006-03-08,72.9326,82.6043,63.2609
2006-03-07,73.073,82.5611,63.5848
2006-03-06,73.2003,82.5256,63.8749
2006-03-03,73.3431,82.4511,64.2352
2006-03-02,73.4115,82.4105,64.4124
2006-03-01,73.4618,82.4089,64.5147
2006-02-28,73.5035,82.392,64.6149
2006-02-27,73.4923,82.4076,64.5769
2006-02-24,73.4441,82.4439,64.4444
2006-02-23,73.4141,82.452,64.3762
2006-02-22,73.374,82.4624,64.2855
2006-02-21,73.3038,82.5187,64.0889
2006-02-17,73.2611,82.577,63.9453
2006-02-16,73.1723,82.6991,63.6455
2006-02-15,73.0721,82.8298,63.3144
2006-02-14,72.9938,82.9474,63.0402
2006-02-13,72.9489,83.0222,62.8755
2006-02-10,72.9084,83.1323,62.6844
2006-02-09,72.8107,83.3537,62.2677
2006-02-08,72.7539,83.5005,62.0072
2006-02-07,72.6267,83.7316,61.5218
2006-02-06,72.5019,83.9918,61.012
2006-02-03,72.3785,84.2419,60.5152
2006-02-02,72.1849,84.4491,59.9208
2006-02-01,72.0024,84.5879,59.417
2006-01-31,71.7763,84.5935,58.959
2006-01-30,71.5169,84.6474,58.3865
2006-01-27,71.2253,84.8031,57.6474
2006-01-26,70.9846,85.0016,56.9676
2006-01-25,70.6869,85.322,56.0519
2006-01-24,70.3738,85.4909,55.2566
2006-01-23,70.0569,85.4795,54.6343
2006-01-20,69.6974,85.3965,53.9983
2006-01-19,69.3758,85.3267,53.4249
2006-01-18,68.9862,85.1152,52.8572
2006-01-17,68.547,84.6162,52.4778
2006-01-13,68.0509,83.9304,52.1713
2006-01-12,67.4945,83.2154,51.7737
2006-01-11,66.9803,82.4867,51.474
2006-01-10,66.482,81.7005,51.2635
2006-01-09,66.03,81.1239,50.9361
2006-01-06,65.5833,81.0464,50.1203
2006-01-05,65.1715,80.7864,49.5566
2006-01-04,64.7713,80.6502,48.8925
2006-01-03,64.3768,80.3981,48.3556
2005-12-30,63.9927,80.1057,47.8797
2005-12-29,63.6742,79.9052,47.4431
2005-12-28,63.3792,79.6775,47.0809
2005-12-27,63.0603,79.2971,46.8236
2005-12-23,62.7167,78.8658,46.5675
2005-12-22,62.3665,78.4893,46.2437
2005-12-21,61.9842,78.0714,45.8969
2005-12-20,61.6498,77.5991,45.7006
2005-12-19,61.3453,77.1814,45.5093
2005-12-16,61.0423,76.7942,45.2905
2005-12-15,60.7222,76.4234,45.021
2005-12-14,60.3877,75.9528,44.8226
2005-12-13,60.074,75.4469,44.7011
2005-12-12,59.7017,74.6898,44.7135
2005-12-09,59.3067,73.9152,44.6982
2005-12-08,58.899,73.169,44.629
2005-12-07,58.4912,72.3964,44.586
2005-12-06,58.1057,71.5501,44.6613
2005-12-05,57.7282,70.6212,44.8351
2005-12-02,57.3863,69.8471,44.9255
2005-12-01,57.0055,68.9662,45.0448
2005-11-30,56.6235,68.1515,45.0955
2005-11-29,56.3065,67.6297,44.9833
2005-11-28,55.9418,67.1308,44.7528
2005-11-25,55.5518,66.4279,44.6758
2005-11-23,55.1777,65.6684,44.6869
2005-11-22,54.8353,65.084,44.5867
2005-11-21,54.4907,64.5332,44.4482
2005-11-18,54.1703,64.0819,44.2588
2005-11-17,53.862,63.6112,44.1128
2005-11-16,53.5495,63.1124,43.9866
2005-11-15,53.2293,62.5267,43.932
2005-11-14,52.9558,62.1369,43.7748
2005-11-11,52.6955,61.7837,43.6073
2005-11-10,52.4415,61.3773,43.5057
2005-11-09,52.2077,60.9487,43.4666
2005-11-08,51.9767,60.602,43.3514
2005-11-07,51.773,60.2155,43.3305
2005-11-04,51.5375,59.8098,43.2652
2005-11-03,51.2517,59.3592,43.1441
2005-11-02,50.9438,58.8176,43.0701
2005-11-01,50.675,58.4004,42.9496
2005-10-31,50.4275,58.2137,42.6413
2005-10-28,50.1842,57.9724,42.396
2005-10-27,49.9882,57.9256,42.0508
2005-10-26,49.785,57.7807,41.7893
2005-10-25,49.5543,57.4991,41.6096
2005-10-24,49.3318,57.2786,41.3851
2005-10-21,49.0962,56.9827,41.2097
2005-10-20,48.8985,56.7112,41.0858
2005-10-19,48.696,56.3761,41.0159
2005-10-18,48.5075,56.1203,40.8947
2005-10-17,48.3675,56.0116,40.7234
2005-10-14,48.2102,55.8187,40.6016
2005-10-13,48.0317,55.5909,40.4724
2005-10-12,47.8632,55.3563,40.37
2005-10-11,47.7622,55.3407,40.1836
2005-10-10,47.5938,55.2728,39.9148
2005-10-07,47.4468,55.2444,39.6493
2005-10-06,47.271,55.188,39.354
2005-10-05,47.0485,55.2019,38.8951
2005-10-04,46.8062,55.1264,38.486
2005-10-03,46.5453,54.9592,38.1315
2005-09-30,46.2755,54.6977,37.8533
2005-09-29,46.0092,54.4972,37.5211
2005-09-28,45.76,54.3669,37.1531
2005-09-27,45.5417,54.2616,36.8218
2005-09-26,45.2593,54.0348,36.4839
2005-09-23,44.9755,53.7241,36.2269
2005-09-22,44.695,53.45,35.94
2005-09-21,44.4518,53.2033,35.7003
2005-09-20,44.2017,52.9213,35.482
2005-09-19,43.9445,52.4972,35.3918
2005-09-16,43.7153,52.058,35.3727
2005-09-15,43.5043,51.7175,35.2912
2005-09-14,43.3042,51.4723,35.136
2005-09-13,43.1042,51.2325,34.9759
2005-09-12,42.8957,50.8617,34.9296
2005-09-09,42.672,50.421,34.923
2005-09-08,42.4357,49.9787,34.8926
2005-09-07,42.206,49.6794,34.7326
2005-09-06,41.993,49.4447,34.5413
2005-09-02,41.7765,49.1792,34.3738
2005-09-01,41.6337,49.0186,34.2488
2005-08-31,41.478,48.86,34.096
2005-08-30,41.3055,48.6572,33.9538
2005-08-29,41.1613,48.4333,33.8894
2005-08-26,41.0347,48.2407,33.8287
2005-08-25,40.9397,48.0446,33.8347
2005-08-24,40.8437,47.8239,33.8635
2005-08-23,40.7435,47.6096,33.8774
2005-08-22,40.6572,47.3989,33.9154
2005-08-19,40.5717,47.1755,33.9678
2005-08-18,40.4708,46.9337,34.0079
2005-08-17,40.3608,46.6453,34.0763
2005-08-16,40.2377,46.2697,34.2056
2005-08-15,40.0927,45.9555,34.2298
2005-08-12,39.9238,45.4783,34.3694
2005-08-11,39.7528,45.1661,34.3395
2005-08-10,39.6088,45.0222,34.1954
2005-08-09,39.4783,44.8993,34.0574
2005-08-08,39.3275,44.7605,33.8945
2005-08-05,39.1855,44.7083,33.6627
2005-08-04,39.0625,44.5696,33.5554
2005-08-03,38.9577,44.4223,33.493
2005-08-02,38.8535,44.2267,33.4803
2005-08-01,38.7543,44.0224,33.4863
2005-07-29,38.6532,43.8429,33.4634
2005-07-28,38.5615,43.6591,33.4639
